CourseID,Name,Provider,SkillID,EnrollmentCount
538,"Source Systems, Data Ingestion, and Pipelines",DeepLearning.AI,Risk Management,NA
538,"Source Systems, Data Ingestion, and Pipelines",DeepLearning.AI,Microsoft Power Platform,NA
538,"Source Systems, Data Ingestion, and Pipelines",DeepLearning.AI,Requirements Analysis,NA
538,"Source Systems, Data Ingestion, and Pipelines",DeepLearning.AI,Problem Management,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Disabilities,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Differentiated Instruction,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Literacy,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Mental and Behavioral Health Specialties,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Education and Training,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Resilience,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Learning Strategies,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Curriculum Planning,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Law,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Regulation,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,and Compliance,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Parent Communication,NA
539,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Advocacy,NA
540,The Path to Insights: Data Models and Pipelines,Google,Data Modeling,17000
540,The Path to Insights: Data Models and Pipelines,Google,Database Design,17000
540,The Path to Insights: Data Models and Pipelines,Google,Extract,17000
540,The Path to Insights: Data Models and Pipelines,Google,Transform,17000
540,The Path to Insights: Data Models and Pipelines,Google,Load,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Warehousing,17000
540,The Path to Insights: Data Models and Pipelines,Google,Databases,17000
540,The Path to Insights: Data Models and Pipelines,Google,Performance Tuning,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Pipelines,17000
540,The Path to Insights: Data Models and Pipelines,Google,Database Systems,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Integrity,17000
540,The Path to Insights: Data Models and Pipelines,Google,Business Intelligence,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Mart,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Validation,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Quality,17000
540,The Path to Insights: Data Models and Pipelines,Google,SQL,17000
540,The Path to Insights: Data Models and Pipelines,Google,Data Transformation,17000
540,The Path to Insights: Data Models and Pipelines,Google,Performance Testing,17000
541,Professional Skills for the Workplace,"University of California, Davis",Problem Solving,114
541,Professional Skills for the Workplace,"University of California, Davis",Active Listening,114
541,Professional Skills for the Workplace,"University of California, Davis",Growth Mindedness,114
541,Professional Skills for the Workplace,"University of California, Davis",Adaptability,114
541,Professional Skills for the Workplace,"University of California, Davis",Emotional Intelligence,114
541,Professional Skills for the Workplace,"University of California, Davis",Empathy,114
541,Professional Skills for the Workplace,"University of California, Davis",Brainstorming,114
541,Professional Skills for the Workplace,"University of California, Davis",Critical Thinking,114
541,Professional Skills for the Workplace,"University of California, Davis",Resilience,114
541,Professional Skills for the Workplace,"University of California, Davis",Relationship Building,114
541,Professional Skills for the Workplace,"University of California, Davis",Communication Strategies,114
541,Professional Skills for the Workplace,"University of California, Davis",Social Skills,114
541,Professional Skills for the Workplace,"University of California, Davis",Creative Thinking,114
541,Professional Skills for the Workplace,"University of California, Davis",Professional Development,114
541,Professional Skills for the Workplace,"University of California, Davis",Action Oriented,114
541,Professional Skills for the Workplace,"University of California, Davis",Personal Development,114
541,Professional Skills for the Workplace,"University of California, Davis",Constructive Feedback,114
541,Professional Skills for the Workplace,"University of California, Davis",Lifelong Learning,114
541,Professional Skills for the Workplace,"University of California, Davis",Positivity,114
541,Professional Skills for the Workplace,"University of California, Davis",Overcoming Obstacles,114
542,Python Project for Data Science,IBM,Dashboard,9400
542,Python Project for Data Science,IBM,Pandas (Python Package),9400
542,Python Project for Data Science,IBM,Data Visualization Software,9400
542,Python Project for Data Science,IBM,Web Scraping,9400
542,Python Project for Data Science,IBM,Jupyter,9400
542,Python Project for Data Science,IBM,Data Analysis,9400
542,Python Project for Data Science,IBM,Data Wrangling,9400
542,Python Project for Data Science,IBM,Data Science,9400
542,Python Project for Data Science,IBM,Data Processing,9400
542,Python Project for Data Science,IBM,NumPy,9400
542,Python Project for Data Science,IBM,Data Manipulation,9400
542,Python Project for Data Science,IBM,Python Programming,9400
542,Python Project for Data Science,IBM,Data Collection,9400
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Artificial Intelligence,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Artificial Neural Networks,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Digital Transformation,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Deep Learning,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Data Strategy,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Engineering Management,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Machine Learning,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Data Ethics,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Data Science,496
543,AI For Everyone ï¼ˆã<81>™ã<81>¹ã<81>¦ã<81>®äººã<81>®ã<81>Ÿã‚<81>ã<81>®AIãƒªãƒ†ãƒ©ã‚·ãƒ¼è¬›åº§ï¼‰,DeepLearning.AI,Organizational Strategy,496
544,Corporate Strategy,University of London,Corporate Strategy,9400
544,Corporate Strategy,University of London,Business Strategy,9400
544,Corporate Strategy,University of London,Organizational Strategy,9400
544,Corporate Strategy,University of London,Strategic Decision-Making,9400
544,Corporate Strategy,University of London,Business,9400
544,Corporate Strategy,University of London,Mergers & Acquisitions,9400
544,Corporate Strategy,University of London,Growth Strategies,9400
544,Corporate Strategy,University of London,New Business Development,9400
544,Corporate Strategy,University of London,Business Valuation,9400
544,Corporate Strategy,University of London,Resource Allocation,9400
544,Corporate Strategy,University of London,Analysis,9400
545,Music Production,Berklee,Post-Production,618
545,Music Production,Berklee,Peer Review,618
545,Music Production,Berklee,Media Production,618
545,Music Production,Berklee,Active Listening,618
545,Music Production,Berklee,Editing,618
545,Music Production,Berklee,Constructive Feedback,618
545,Music Production,Berklee,Content Creation,618
545,Music Production,Berklee,Writing,618
545,Music Production,Berklee,Emotional Intelligence,618
545,Music Production,Berklee,Creative Thinking,618
545,Music Production,Berklee,Timelines,618
545,Music Production,Berklee,Creativity,618
545,Music Production,Berklee,Personal Development,618
545,Music Production,Berklee,Data Import/Export,618
545,Music Production,Berklee,File Management,618
545,Music Production,Berklee,Multimedia,618
545,Music Production,Berklee,Self-Awareness,618
545,Music Production,Berklee,Automation,618
545,Music Production,Berklee,Adaptability,618
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Requirements Elicitation,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Analysis,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Backlogs,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Requirements Management,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Systems Analysis,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Stakeholder Engagement,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Process,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Workflow Analysis,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,User Requirements Documents,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,User Story,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Requirements,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Stakeholder Management,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Modeling,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Intelligence,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Risk Management,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Strategies,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Financial Analysis,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Performance Measurement,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Business Process Modeling,704
546,Certified Business Analysis Professionalâ„¢ (CBAPÂ®),Starweaver,Requirements Analysis,704
547,AI Strategy and Governance,University of Pennsylvania,Data Ethics,20000
547,AI Strategy and Governance,University of Pennsylvania,Data Governance,20000
547,AI Strategy and Governance,University of Pennsylvania,Data Security,20000
547,AI Strategy and Governance,University of Pennsylvania,Governance,20000
547,AI Strategy and Governance,University of Pennsylvania,Business Strategy,20000
547,AI Strategy and Governance,University of Pennsylvania,Organizational Strategy,20000
547,AI Strategy and Governance,University of Pennsylvania,Business Transformation,20000
547,AI Strategy and Governance,University of Pennsylvania,Artificial Intelligence,20000
547,AI Strategy and Governance,University of Pennsylvania,Business Ethics,20000
547,AI Strategy and Governance,University of Pennsylvania,Analytics,20000
547,AI Strategy and Governance,University of Pennsylvania,Big Data,20000
547,AI Strategy and Governance,University of Pennsylvania,Machine Learning,20000
547,AI Strategy and Governance,University of Pennsylvania,Innovation,20000
547,AI Strategy and Governance,University of Pennsylvania,Algorithms,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,C++ (Programming Language),20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Data Structures,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Object Oriented Programming (OOP),20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Object Oriented Design,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Graph Theory,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Development Environment,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Data Storage,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Computer Programming,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Software Engineering,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Algorithms,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Data Storage Technologies,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Debugging,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Program Development,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Database Systems,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Database Theory,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Network Routing,20000
548,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,Computational Thinking,20000
549,Health Informatics,Johns Hopkins University,Change Control,5500
549,Health Informatics,Johns Hopkins University,Health Systems,5500
549,Health Informatics,Johns Hopkins University,Health Information Management and Medical Records,5500
549,Health Informatics,Johns Hopkins University,Health Care,5500
549,Health Informatics,Johns Hopkins University,Health Care Administration,5500
549,Health Informatics,Johns Hopkins University,Healthcare Industry Knowledge,5500
549,Health Informatics,Johns Hopkins University,Clinical Leadership,5500
549,Health Informatics,Johns Hopkins University,Decision Support Systems,5500
549,Health Informatics,Johns Hopkins University,Solution Design,5500
549,Health Informatics,Johns Hopkins University,IT Management,5500
549,Health Informatics,Johns Hopkins University,Clinical Data Management,5500
549,Health Informatics,Johns Hopkins University,Databases,5500
549,Health Informatics,Johns Hopkins University,Usability Testing,5500
549,Health Informatics,Johns Hopkins University,Data-Driven Decision-Making,5500
549,Health Informatics,Johns Hopkins University,Information Technology,5500
549,Health Informatics,Johns Hopkins University,Analysis,5500
549,Health Informatics,Johns Hopkins University,Systems Analysis,5500
549,Health Informatics,Johns Hopkins University,Business Systems Analysis,5500
549,Health Informatics,Johns Hopkins University,Technical Communication,5500
549,Health Informatics,Johns Hopkins University,System Requirements,5500
550,International Business Essentials,University of London,Financial Statements,3800
550,International Business Essentials,University of London,Business Planning,3800
550,International Business Essentials,University of London,Sampling (Statistics),3800
550,International Business Essentials,University of London,Leadership and Management,3800
550,International Business Essentials,University of London,Descriptive Statistics,3800
550,International Business Essentials,University of London,Organizational Structure,3800
550,International Business Essentials,University of London,Team Building,3800
550,International Business Essentials,University of London,Data Presentation,3800
550,International Business Essentials,University of London,Professional Networking,3800
550,International Business Essentials,University of London,Team Management,3800
550,International Business Essentials,University of London,Change Management,3800
550,International Business Essentials,University of London,Business Mathematics,3800
550,International Business Essentials,University of London,Balance Sheet,3800
550,International Business Essentials,University of London,Business Strategy,3800
550,International Business Essentials,University of London,Professional Development,3800
550,International Business Essentials,University of London,Resource Allocation,3800
550,International Business Essentials,University of London,Competitive Analysis,3800
550,International Business Essentials,University of London,Linear Algebra,3800
550,International Business Essentials,University of London,Mathematical Modeling,3800
550,International Business Essentials,University of London,Business Strategies,3800
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Microsoft Power Platform,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Microsoft Power Automate/Flow,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Power BI,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Dashboard,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Data Visualization,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Data Integration,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Business Intelligence,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Business Process Automation,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Productivity Software,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Application Development,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Microsoft 365,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Platform As A Service (PaaS),211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Performance Analysis,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Workflow Management,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Data Security,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Data Store,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Cloud Applications,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Business Process,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Microsoft Teams,211
551,Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,Data Analysis Software,211
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Apache Airflow,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Data Pipelines,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Data Integration,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,AWS Kinesis,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Infrastructure as Code (IaC),89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Terraform,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Extract,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Transform,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Load,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Apache Kafka,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Amazon CloudWatch,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Data Quality,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Amazon Web Services,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,CI/CD,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Data Processing,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Data Transformation,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Database Systems,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,MySQL,89
552,"Source Systems, Data Ingestion, and Pipelines",University at Buffalo,Network Troubleshooting,89
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Tensorflow,20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Computer Vision,20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Image Analysis,20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Keras (Neural Network Library),20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Deep Learning,20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Artificial Neural Networks,20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Artificial Intelligence and Machine Learning (AI/ML),20000
553,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Johns Hopkins University,Machine Learning,20000
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,C++ (Programming Language),9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Go (Programming Language),9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Debugging,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,C (Programming Language),9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Data Structures,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Object Oriented Programming (OOP),9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Object Oriented Design,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Software Design Patterns,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Programming Principles,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Computer Programming,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Unit Testing,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Algorithms,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Command-Line Interface,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Program Development,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Software Design,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Graph Theory,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Computer Science,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Software Testing,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,File Systems,9400
554,"C, Go, and C++: A Comprehensive Introduction to Programming",University of London,Computational Thinking,9400
555,Marine Biology,Google,Life Sciences,449
555,Marine Biology,Google,Environment,449
555,Marine Biology,Google,Environmental Issue,449
555,Marine Biology,Google,Natural Resource Management,449
555,Marine Biology,Google,Water Resources,449
555,Marine Biology,Google,Science and Research,449
555,Marine Biology,Google,Environmental Monitoring,449
555,Marine Biology,Google,Research,449
555,Marine Biology,Google,Innovation,449
556,Coding for Everyone: C and C++,University of London,C++ (Programming Language),9400
556,Coding for Everyone: C and C++,University of London,Debugging,9400
556,Coding for Everyone: C and C++,University of London,C (Programming Language),9400
556,Coding for Everyone: C and C++,University of London,Object Oriented Programming (OOP),9400
556,Coding for Everyone: C and C++,University of London,Object Oriented Design,9400
556,Coding for Everyone: C and C++,University of London,Software Design Patterns,9400
556,Coding for Everyone: C and C++,University of London,Programming Principles,9400
556,Coding for Everyone: C and C++,University of London,Data Structures,9400
556,Coding for Everyone: C and C++,University of London,Computer Programming,9400
556,Coding for Everyone: C and C++,University of London,Algorithms,9400
556,Coding for Everyone: C and C++,University of London,Command-Line Interface,9400
556,Coding for Everyone: C and C++,University of London,Software Design,9400
556,Coding for Everyone: C and C++,University of London,Graph Theory,9400
556,Coding for Everyone: C and C++,University of London,Computer Science,9400
556,Coding for Everyone: C and C++,University of London,Program Development,9400
556,Coding for Everyone: C and C++,University of London,Computational Thinking,9400
556,Coding for Everyone: C and C++,University of London,Artificial Intelligence,9400
556,Coding for Everyone: C and C++,University of London,File Management,9400
557,Astronomy: Exploring Time and Space,"University of California, Davis",Physical Science,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Physics,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",General Science and Research,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Scientific Methods,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Scientific Visualization,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Research,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Simulations,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Systems Of Measurement,3800
557,Astronomy: Exploring Time and Space,"University of California, Davis",Simulation and Simulation Software,3800
558,Social Media Management,American Museum of Natural History,Social Media Content,5500
558,Social Media Management,American Museum of Natural History,Social Media Management,5500
558,Social Media Management,American Museum of Natural History,Content Creation,5500
558,Social Media Management,American Museum of Natural History,Instagram,5500
558,Social Media Management,American Museum of Natural History,Social Media Marketing,5500
558,Social Media Management,American Museum of Natural History,Social Media Strategy,5500
558,Social Media Management,American Museum of Natural History,Facebook,5500
558,Social Media Management,American Museum of Natural History,Brand Management,5500
558,Social Media Management,American Museum of Natural History,Content Management,5500
558,Social Media Management,American Museum of Natural History,Generative AI,5500
558,Social Media Management,American Museum of Natural History,Customer Engagement,5500
559,Competitive Strategy and Organization Design,ESSEC Business School,Mergers & Acquisitions,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Customer Retention,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Business Research,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Business Strategy,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Organizational Structure,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Organizational Strategy,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Peer Review,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Game Theory,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Strategic Thinking,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Competitive Analysis,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Strategic Partnership,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Product Strategy,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Report Writing,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Business Consulting,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Growth Strategies,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Organizational Effectiveness,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Strategic Decision-Making,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Organizational Change,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Analysis,3700
559,Competitive Strategy and Organization Design,ESSEC Business School,Compliance Management,3700
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Cultural Responsiveness,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Patient Education and Support,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Medical Terminology,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Vocabulary,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Interpersonal Communications,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Language Learning,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Health Care,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Grammar,315
560,Spanish for Successful Communication in Healthcare Settings,University of Michigan,Socioeconomics,315
561,Probabilistic Graphical Models,California Institute of the Arts,Bayesian Network,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Applied Machine Learning,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Graph Theory,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Probability Distribution,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Statistical Modeling,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Markov Model,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Statistical Machine Learning,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Decision Support Systems,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Machine Learning,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Network Model,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Probability & Statistics,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Network Analysis,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Statistical Inference,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Sampling (Statistics),1500
561,Probabilistic Graphical Models,California Institute of the Arts,Natural Language Processing,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Statistical Methods,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Algorithms,1500
561,Probabilistic Graphical Models,California Institute of the Arts,Machine Learning Algorithms,1500
